nodeType_addr	nodeType_addr	type	
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_1540096	Flag_1540096	IS_ANNOTATED_BY
Root_1540096	Flag_1540096	IS_ANNOTATED_BY
Root_134512640	Flag_134512640	IS_ANNOTATED_BY
Root_134512640	Flag_134512640	IS_ANNOTATED_BY
Root_134512692	Flag_134512692	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134513000	Flag_134513000	IS_ANNOTATED_BY
Root_134513000	Flag_134513000	IS_ANNOTATED_BY
Root_134513080	Flag_134513080	IS_ANNOTATED_BY
Root_134513080	Flag_134513080	IS_ANNOTATED_BY
Root_134513320	Flag_134513320	IS_ANNOTATED_BY
Root_134513320	Flag_134513320	IS_ANNOTATED_BY
Root_134513662	Flag_134513662	IS_ANNOTATED_BY
Root_134513662	Flag_134513662	IS_ANNOTATED_BY
Root_134513692	Flag_134513692	IS_ANNOTATED_BY
Root_134513692	Flag_134513692	IS_ANNOTATED_BY
Root_134513820	Flag_134513820	IS_ANNOTATED_BY
Root_134513820	Flag_134513820	IS_ANNOTATED_BY
Root_134513828	Flag_134513828	IS_ANNOTATED_BY
Root_134513828	Flag_134513828	IS_ANNOTATED_BY
Root_134513908	Flag_134513908	IS_ANNOTATED_BY
Root_134513908	Flag_134513908	IS_ANNOTATED_BY
Root_134513908	Flag_134513908	IS_ANNOTATED_BY
Root_134513968	Flag_134513968	IS_ANNOTATED_BY
Root_134513968	Flag_134513968	IS_ANNOTATED_BY
Root_134513984	Flag_134513984	IS_ANNOTATED_BY
Root_134514000	Flag_134514000	IS_ANNOTATED_BY
Root_134514016	Flag_134514016	IS_ANNOTATED_BY
Root_134514032	Flag_134514032	IS_ANNOTATED_BY
Root_134514048	Flag_134514048	IS_ANNOTATED_BY
Root_134514064	Flag_134514064	IS_ANNOTATED_BY
Root_134514080	Flag_134514080	IS_ANNOTATED_BY
Root_134514096	Flag_134514096	IS_ANNOTATED_BY
Root_134514112	Flag_134514112	IS_ANNOTATED_BY
Root_134514128	Flag_134514128	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514240	Flag_134514240	IS_ANNOTATED_BY
Root_134514304	Flag_134514304	IS_ANNOTATED_BY
Root_134514384	Flag_134514384	IS_ANNOTATED_BY
Root_134514432	Flag_134514432	IS_ANNOTATED_BY
Root_134514652	Flag_134514652	IS_ANNOTATED_BY
Root_134514652	Flag_134514652	IS_ANNOTATED_BY
Root_134515164	Flag_134515164	IS_ANNOTATED_BY
Root_134515227	Flag_134515227	IS_ANNOTATED_BY
Root_134515264	Flag_134515264	IS_ANNOTATED_BY
Root_134515280	Flag_134515280	IS_ANNOTATED_BY
Root_134515370	Flag_134515370	IS_ANNOTATED_BY
Root_134515376	Flag_134515376	IS_ANNOTATED_BY
Root_134515416	Flag_134515416	IS_ANNOTATED_BY
Root_134515416	Flag_134515416	IS_ANNOTATED_BY
Root_134515416	Flag_134515416	IS_ANNOTATED_BY
Root_134515444	Flag_134515444	IS_ANNOTATED_BY
Root_134515444	Flag_134515444	IS_ANNOTATED_BY
Root_134515444	Flag_134515444	IS_ANNOTATED_BY
Root_134515448	Flag_134515448	IS_ANNOTATED_BY
