command	key	nodeType	addr	childNum	repr	code	comment	esil
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section."		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..comment"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_aranges"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_pubnames"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_info"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_abbrev"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_line"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_frame"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_str"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..debug_loc"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..shstrtab"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..symtab"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"section..strtab"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"segment.GNU_STACK"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..comment"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_aranges"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_pubnames"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_info"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_abbrev"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_line"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_frame"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_str"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"sym..debug_loc"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"loc.imp._Jv_RegisterClasses"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"loc.imp._ITM_deregisterTMCloneTable"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"loc.imp._ITM_registerTMCloneTable"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"loc.imp.__pthread_key_create"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"class.std::basic_string_char_std::char_traits_char__std::allocator_char"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"class.std::ostream"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"class.std::basic_istream_char_std::char_traits_char___std::getline_char_std::char_traits_char__std"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"class.std::string"		
ANR	"Root_0"	"Root"	"0"					
A	"Flag_0"	"Flag"	"0"			"class.std::ios_base::Init"		
ANR	"Root_0"	"Root"	"0"					
