nodeType_addr	nodeType_addr	type	
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_0	Flag_0	IS_ANNOTATED_BY
Root_1540096	Flag_1540096	IS_ANNOTATED_BY
Root_1540096	Flag_1540096	IS_ANNOTATED_BY
Root_134512640	Flag_134512640	IS_ANNOTATED_BY
Root_134512640	Flag_134512640	IS_ANNOTATED_BY
Root_134512692	Flag_134512692	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512948	Flag_134512948	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134512968	Flag_134512968	IS_ANNOTATED_BY
Root_134513000	Flag_134513000	IS_ANNOTATED_BY
Root_134513000	Flag_134513000	IS_ANNOTATED_BY
Root_134513084	Flag_134513084	IS_ANNOTATED_BY
Root_134513084	Flag_134513084	IS_ANNOTATED_BY
Root_134513340	Flag_134513340	IS_ANNOTATED_BY
Root_134513340	Flag_134513340	IS_ANNOTATED_BY
Root_134513690	Flag_134513690	IS_ANNOTATED_BY
Root_134513690	Flag_134513690	IS_ANNOTATED_BY
Root_134513724	Flag_134513724	IS_ANNOTATED_BY
Root_134513724	Flag_134513724	IS_ANNOTATED_BY
Root_134513852	Flag_134513852	IS_ANNOTATED_BY
Root_134513852	Flag_134513852	IS_ANNOTATED_BY
Root_134513860	Flag_134513860	IS_ANNOTATED_BY
Root_134513860	Flag_134513860	IS_ANNOTATED_BY
Root_134513948	Flag_134513948	IS_ANNOTATED_BY
Root_134513948	Flag_134513948	IS_ANNOTATED_BY
Root_134513948	Flag_134513948	IS_ANNOTATED_BY
Root_134514000	Flag_134514000	IS_ANNOTATED_BY
Root_134514000	Flag_134514000	IS_ANNOTATED_BY
Root_134514016	Flag_134514016	IS_ANNOTATED_BY
Root_134514032	Flag_134514032	IS_ANNOTATED_BY
Root_134514048	Flag_134514048	IS_ANNOTATED_BY
Root_134514064	Flag_134514064	IS_ANNOTATED_BY
Root_134514080	Flag_134514080	IS_ANNOTATED_BY
Root_134514096	Flag_134514096	IS_ANNOTATED_BY
Root_134514112	Flag_134514112	IS_ANNOTATED_BY
Root_134514128	Flag_134514128	IS_ANNOTATED_BY
Root_134514144	Flag_134514144	IS_ANNOTATED_BY
Root_134514160	Flag_134514160	IS_ANNOTATED_BY
Root_134514176	Flag_134514176	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514192	Flag_134514192	IS_ANNOTATED_BY
Root_134514240	Flag_134514240	IS_ANNOTATED_BY
Root_134514288	Flag_134514288	IS_ANNOTATED_BY
Root_134514352	Flag_134514352	IS_ANNOTATED_BY
Root_134514432	Flag_134514432	IS_ANNOTATED_BY
Root_134514480	Flag_134514480	IS_ANNOTATED_BY
Root_134514569	Flag_134514569	IS_ANNOTATED_BY
Root_134514632	Flag_134514632	IS_ANNOTATED_BY
Root_134514900	Flag_134514900	IS_ANNOTATED_BY
Root_134514900	Flag_134514900	IS_ANNOTATED_BY
Root_134515344	Flag_134515344	IS_ANNOTATED_BY
Root_134515407	Flag_134515407	IS_ANNOTATED_BY
Root_134515440	Flag_134515440	IS_ANNOTATED_BY
Root_134515456	Flag_134515456	IS_ANNOTATED_BY
Root_134515546	Flag_134515546	IS_ANNOTATED_BY
Root_134515552	Flag_134515552	IS_ANNOTATED_BY
Root_134515592	Flag_134515592	IS_ANNOTATED_BY
Root_134515592	Flag_134515592	IS_ANNOTATED_BY
Root_134515592	Flag_134515592	IS_ANNOTATED_BY
Root_134515620	Flag_134515620	IS_ANNOTATED_BY
